Año,Entidad,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,Oaxaca,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Oaxaca,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,1,1,0,0,0,1,0,1,,
2020,Oaxaca,Robo,Otros robos,Con violencia,70,96,57,65,57,62,76,45,63,75,,
2020,Oaxaca,Robo,Otros robos,Sin violencia,270,267,261,151,137,140,159,141,175,190,,
2020,Oaxaca,Fraude,Fraude,Fraude,119,144,120,74,90,108,133,136,161,183,,
2020,Oaxaca,Abuso de confianza,Abuso de confianza,Abuso de confianza,41,37,38,16,27,41,41,62,55,51,,
2020,Oaxaca,Extorsión,Extorsión,Extorsión,8,12,11,10,4,4,14,14,7,5,,
2020,Oaxaca,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,226,249,267,173,200,173,210,226,233,252,,
2020,Oaxaca,Despojo,Despojo,Despojo,64,69,62,26,55,64,79,84,83,81,,
2020,Oaxaca,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,43,31,27,21,22,37,24,44,50,68,,
2020,Oaxaca,Violencia familiar,Violencia familiar,Violencia familiar,499,574,650,445,463,421,527,562,595,606,,
2020,Oaxaca,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,1,1,0,0,0,0,,
2020,Oaxaca,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,10,13,15,6,6,7,7,10,16,13,,
2020,Oaxaca,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,20,22,16,12,19,23,17,17,19,22,,
2020,Oaxaca,Corrupción de menores,Corrupción de menores,Corrupción de menores,3,6,5,2,3,5,5,2,2,0,,
2020,Oaxaca,Trata de personas,Trata de personas,Trata de personas,1,2,1,0,1,1,2,1,2,3,,
2020,Oaxaca,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,61,48,58,37,37,31,40,38,43,42,,
2020,Oaxaca,Narcomenudeo,Narcomenudeo,Narcomenudeo,29,23,35,21,18,17,16,28,25,17,,
2020,Oaxaca,Amenazas,Amenazas,Amenazas,337,395,392,304,309,289,325,349,342,381,,
2020,Oaxaca,Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,35,21,32,25,16,8,24,21,21,26,,
2020,Oaxaca,Evasión de presos,Evasión de presos,Evasión de presos,0,1,0,0,0,0,0,0,0,1,,
2020,Oaxaca,Falsedad,Falsedad,Falsedad,15,16,17,14,11,9,16,21,25,40,,
2020,Oaxaca,Falsificación,Falsificación,Falsificación,30,41,29,5,11,16,14,20,19,21,,
2020,Oaxaca,Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,1,0,0,0,0,0,0,1,0,0,,
2020,Oaxaca,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,36,37,42,39,35,37,32,46,37,29,,
2020,Oaxaca,Electorales,Electorales,Electorales,4,3,5,1,4,3,2,6,13,6,,
2020,Oaxaca,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,80,67,93,100,97,93,100,73,91,141,,
2020,Puebla,Homicidio,Homicidio doloso,Con arma de fuego,44,55,63,57,45,38,41,50,39,40,,
2020,Puebla,Homicidio,Homicidio doloso,Con arma blanca,6,7,9,13,9,15,15,10,6,10,,
2020,Puebla,Homicidio,Homicidio doloso,Con otro elemento,24,9,10,22,22,12,20,22,19,12,,
2020,Puebla,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,1,0,0,0,0,0,0,,
2020,Puebla,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Homicidio,Homicidio culposo,En accidente de tránsito,42,30,39,25,19,25,28,20,28,46,,
2020,Puebla,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,1,3,0,2,0,0,3,,
2020,Puebla,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Lesiones,Lesiones dolosas,Con arma de fuego,40,32,33,34,31,31,24,22,25,26,,
2020,Puebla,Lesiones,Lesiones dolosas,Con arma blanca,29,23,33,27,28,29,30,36,34,49,,
2020,Puebla,Lesiones,Lesiones dolosas,Con otro elemento,262,273,306,250,271,265,311,333,374,419,,
2020,Puebla,Lesiones,Lesiones dolosas,No especificado,14,4,8,1,2,2,1,6,6,1,,
2020,Puebla,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Lesiones,Lesiones culposas,En accidente de tránsito,71,61,54,40,40,34,35,44,57,58,,
2020,Puebla,Lesiones,Lesiones culposas,Con otro elemento,6,13,18,9,11,11,8,18,16,19,,
2020,Puebla,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Feminicidio,Feminicidio,Con arma de fuego,3,3,0,0,0,4,0,1,0,1,,
2020,Puebla,Feminicidio,Feminicidio,Con arma blanca,0,3,2,1,0,0,1,0,0,0,,
2020,Puebla,Feminicidio,Feminicidio,Con otro elemento,4,4,3,2,3,3,2,0,1,3,,
2020,Puebla,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Aborto,Aborto,Aborto,1,0,1,0,0,1,1,0,1,0,,
2020,Puebla,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,26,28,35,32,47,36,38,47,32,32,,
2020,Puebla,Secuestro,Secuestro,Secuestro extorsivo,1,1,0,2,1,7,3,2,2,3,,
2020,Puebla,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,21,22,26,19,23,15,20,13,21,25,,
2020,Puebla,Abuso sexual,Abuso sexual,Abuso sexual,62,84,81,48,50,51,50,55,65,61,,
2020,Puebla,Acoso sexual,Acoso sexual,Acoso sexual,16,34,35,16,16,15,17,13,17,19,,
2020,Puebla,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,6,7,7,2,1,2,8,9,6,6,,
2020,Puebla,Violación simple,Violación simple,Violación simple,41,45,50,25,24,32,43,22,22,49,,
2020,Puebla,Violación equiparada,Violación equiparada,Violación equiparada,23,32,28,26,24,27,21,24,33,39,,
2020,Puebla,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,46,49,46,58,58,56,71,69,67,96,,
2020,Puebla,Robo,Robo a casa habitación,Con violencia,31,31,29,21,35,27,30,34,25,43,,
2020,Puebla,Robo,Robo a casa habitación,Sin violencia,147,139,139,110,110,110,147,146,157,183,,
2020,Puebla,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,395,316,356,340,311,281,360,276,285,232,,
2020,Puebla,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,499,474,475,354,318,332,338,347,342,292,,
2020,Puebla,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,108,109,99,104,121,112,109,86,83,73,,
2020,Puebla,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,84,52,85,50,62,54,44,63,63,60,,
2020,Puebla,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Robo,Robo de autopartes,Con violencia,1,0,0,1,3,1,0,1,0,1,,
2020,Puebla,Robo,Robo de autopartes,Sin violencia,18,13,27,25,20,19,22,21,33,32,,
2020,Puebla,Robo,Robo a transportista,Con violencia,62,88,97,107,77,67,80,87,83,76,,
2020,Puebla,Robo,Robo a transportista,Sin violencia,0,1,2,3,2,0,2,1,0,0,,
2020,Puebla,Robo,Robo a transeúnte en vía pública,Con violencia,126,138,159,68,71,95,124,114,134,207,,
2020,Puebla,Robo,Robo a transeúnte en vía pública,Sin violencia,35,39,48,25,21,39,28,18,30,48,,
2020,Puebla,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Robo,Robo en transporte público individual,Con violencia,10,4,4,2,6,3,8,8,8,11,,
2020,Puebla,Robo,Robo en transporte público individual,Sin violencia,2,1,0,2,0,0,1,0,2,1,,
2020,Puebla,Robo,Robo en transporte público colectivo,Con violencia,5,17,16,10,11,15,15,7,16,20,,
2020,Puebla,Robo,Robo en transporte público colectivo,Sin violencia,5,3,8,2,3,0,2,3,5,4,,
2020,Puebla,Robo,Robo en transporte individual,Con violencia,20,15,12,10,14,21,13,19,22,26,,
2020,Puebla,Robo,Robo en transporte individual,Sin violencia,37,30,43,28,28,32,36,47,43,66,,
2020,Puebla,Robo,Robo a institución bancaria,Con violencia,1,2,2,0,0,1,1,0,2,1,,
2020,Puebla,Robo,Robo a institución bancaria,Sin violencia,0,0,2,1,0,2,9,2,0,5,,
2020,Puebla,Robo,Robo a negocio,Con violencia,149,148,138,131,178,153,143,179,186,262,,
2020,Puebla,Robo,Robo a negocio,Sin violencia,148,128,126,116,97,97,106,129,160,189,,
2020,Puebla,Robo,Robo de ganado,Con violencia,4,3,0,1,1,2,3,1,1,1,,
2020,Puebla,Robo,Robo de ganado,Sin violencia,15,11,6,15,8,2,12,4,8,9,,
2020,Puebla,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,1,2,1,1,1,1,0,0,0,,
2020,Puebla,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,1,2,1,1,2,2,2,1,0,2,,
2020,Puebla,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,1,2,0,1,0,0,0,,
2020,Puebla,Robo,Robo de maquinaria,Robo de tractores Sin violencia,2,0,0,1,0,0,1,0,0,1,,
2020,Puebla,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",1,0,0,0,0,1,0,0,0,0,,
2020,Puebla,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",18,17,29,16,38,30,28,21,21,30,,
2020,Puebla,Robo,Otros robos,Con violencia,240,211,244,188,165,199,208,164,157,160,,
2020,Puebla,Robo,Otros robos,Sin violencia,220,213,177,167,178,194,225,228,258,222,,
2020,Puebla,Fraude,Fraude,Fraude,166,177,145,113,146,163,227,232,308,371,,
2020,Puebla,Abuso de confianza,Abuso de confianza,Abuso de confianza,76,64,84,46,58,64,99,93,108,109,,
2020,Puebla,Extorsión,Extorsión,Extorsión,12,15,15,12,12,10,14,13,9,12,,
2020,Puebla,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,182,195,228,186,199,205,228,206,236,320,,
2020,Puebla,Despojo,Despojo,Despojo,81,89,102,78,115,142,162,114,133,138,,
2020,Puebla,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,17,23,31,20,34,17,23,21,41,21,,
2020,Puebla,Violencia familiar,Violencia familiar,Violencia familiar,738,795,981,766,698,758,780,738,687,753,,
2020,Puebla,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,Puebla,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,4,32,31,15,19,15,23,24,28,23,,
2020,Puebla,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,75,59,73,51,84,49,73,76,57,48,,
2020,Puebla,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,2,5,1,1,4,3,3,1,1,,
2020,Puebla,Trata de personas,Trata de personas,Trata de personas,1,0,1,0,0,0,0,0,1,6,,
2020,Puebla,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,37,59,47,34,29,36,29,58,48,52,,
2020,Puebla,Narcomenudeo,Narcomenudeo,Narcomenudeo,55,47,51,93,111,104,122,120,131,160,,
2020,Puebla,Amenazas,Amenazas,Amenazas,263,297,301,250,304,348,418,359,411,466,,
2020,Puebla,Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,34,42,37,32,34,24,27,37,38,29,,
2020,Puebla,Evasión de presos,Evasión de presos,Evasión de presos,1,0,1,0,0,0,0,0,0,0,,
2020,Puebla,Falsedad,Falsedad,Falsedad,8,3,6,1,3,0,8,6,3,11,,
2020,Puebla,Falsificación,Falsificación,Falsificación,24,26,15,16,14,22,20,22,25,44,,
2020,Puebla,Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,6,2,2,5,4,10,8,1,7,8,,
2020,Puebla,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,101,99,83,64,102,95,113,68,94,138,,
2020,Puebla,Electorales,Electorales,Electorales,0,1,1,0,0,2,2,1,0,2,,
2020,Puebla,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,169,164,171,137,158,113,151,136,147,170,,
2020,Querétaro,Homicidio,Homicidio doloso,Con arma de fuego,7,6,13,6,8,6,10,11,6,12,,
2020,Querétaro,Homicidio,Homicidio doloso,Con arma blanca,3,3,6,4,4,0,4,3,2,4,,
2020,Querétaro,Homicidio,Homicidio doloso,Con otro elemento,2,2,7,1,6,1,1,8,4,6,,
2020,Querétaro,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,1,0,1,0,0,,
2020,Querétaro,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Homicidio,Homicidio culposo,En accidente de tránsito,24,27,22,24,26,24,25,18,21,28,,
2020,Querétaro,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Lesiones,Lesiones dolosas,Con arma de fuego,5,11,23,6,7,7,17,5,4,10,,
2020,Querétaro,Lesiones,Lesiones dolosas,Con arma blanca,23,22,27,22,20,32,26,10,16,7,,
2020,Querétaro,Lesiones,Lesiones dolosas,Con otro elemento,299,356,421,403,299,357,436,379,396,379,,
2020,Querétaro,Lesiones,Lesiones dolosas,No especificado,25,28,17,2,0,2,0,0,0,0,,
2020,Querétaro,Lesiones,Lesiones culposas,Con arma de fuego,0,0,1,0,0,0,0,0,0,0,,
2020,Querétaro,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Lesiones,Lesiones culposas,En accidente de tránsito,50,74,87,60,39,67,53,61,79,89,,
2020,Querétaro,Lesiones,Lesiones culposas,Con otro elemento,3,6,2,3,1,5,1,3,2,9,,
2020,Querétaro,Lesiones,Lesiones culposas,No especificado,3,0,1,0,0,1,3,0,1,2,,
2020,Querétaro,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,2,0,2,,
2020,Querétaro,Feminicidio,Feminicidio,Con otro elemento,1,0,0,0,0,0,0,0,1,2,,
2020,Querétaro,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Aborto,Aborto,Aborto,0,3,3,1,3,0,5,4,0,3,,
2020,Querétaro,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,77,93,91,76,80,83,76,106,101,80,,
2020,Querétaro,Secuestro,Secuestro,Secuestro extorsivo,1,0,2,2,0,0,1,0,1,1,,
2020,Querétaro,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,4,8,15,13,7,7,4,5,12,9,,
2020,Querétaro,Abuso sexual,Abuso sexual,Abuso sexual,35,39,69,22,47,45,56,41,51,54,,
2020,Querétaro,Acoso sexual,Acoso sexual,Acoso sexual,34,55,52,54,42,50,48,57,57,60,,
2020,Querétaro,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Violación simple,Violación simple,Violación simple,47,39,48,30,25,26,33,30,30,28,,
2020,Querétaro,Violación equiparada,Violación equiparada,Violación equiparada,11,14,4,12,16,20,9,20,13,23,,
2020,Querétaro,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,6,7,2,5,4,3,7,2,4,4,,
2020,Querétaro,Robo,Robo a casa habitación,Con violencia,16,12,6,12,9,9,11,7,18,9,,
2020,Querétaro,Robo,Robo a casa habitación,Sin violencia,301,249,212,176,170,181,216,220,208,219,,
2020,Querétaro,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,56,54,58,49,35,44,69,49,48,55,,
2020,Querétaro,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,230,226,215,172,138,138,209,189,180,214,,
2020,Querétaro,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,3,3,3,4,6,6,3,3,4,,
2020,Querétaro,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,59,55,53,48,46,48,55,59,49,61,,
2020,Querétaro,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo de autopartes,Sin violencia,70,62,81,68,46,49,52,62,49,38,,
2020,Querétaro,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo a transeúnte en vía pública,Con violencia,62,64,84,47,54,69,68,68,51,56,,
2020,Querétaro,Robo,Robo a transeúnte en vía pública,Sin violencia,48,70,65,38,37,41,65,73,76,64,,
2020,Querétaro,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,6,8,3,6,3,5,7,3,3,3,,
2020,Querétaro,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,5,6,4,3,3,4,0,6,5,5,,
2020,Querétaro,Robo,Robo en transporte público individual,Con violencia,7,4,13,7,3,6,2,6,2,10,,
2020,Querétaro,Robo,Robo en transporte público individual,Sin violencia,4,6,8,7,8,3,5,4,1,6,,
2020,Querétaro,Robo,Robo en transporte público colectivo,Con violencia,15,18,12,15,19,21,15,10,17,6,,
2020,Querétaro,Robo,Robo en transporte público colectivo,Sin violencia,15,24,9,13,18,13,20,12,16,13,,
2020,Querétaro,Robo,Robo en transporte individual,Con violencia,14,20,16,11,21,23,24,14,17,22,,
2020,Querétaro,Robo,Robo en transporte individual,Sin violencia,13,7,12,6,11,19,25,17,22,11,,
2020,Querétaro,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo a negocio,Con violencia,68,63,76,67,74,72,85,88,72,90,,
2020,Querétaro,Robo,Robo a negocio,Sin violencia,218,175,194,147,145,160,174,205,220,247,,
2020,Querétaro,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo de ganado,Sin violencia,22,11,15,7,18,12,10,19,16,20,,
2020,Querétaro,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,1,1,0,0,0,,
2020,Querétaro,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,3,0,0,0,0,1,1,0,0,0,,
2020,Querétaro,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,1,0,1,0,1,0,,
2020,Querétaro,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,2,2,0,0,1,0,0,0,,
2020,Querétaro,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Querétaro,Robo,Otros robos,Con violencia,16,5,14,18,14,9,9,7,11,12,,
2020,Querétaro,Robo,Otros robos,Sin violencia,921,903,920,717,711,666,783,870,891,916,,
2020,Querétaro,Fraude,Fraude,Fraude,242,192,170,122,154,200,243,279,294,311,,
2020,Querétaro,Abuso de confianza,Abuso de confianza,Abuso de confianza,53,48,55,38,26,33,54,48,66,53,,
2020,Querétaro,Extorsión,Extorsión,Extorsión,26,16,25,15,21,18,18,20,22,24,,
2020,Querétaro,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,113,128,106,115,97,108,106,131,133,118,,
2020,Querétaro,Despojo,Despojo,Despojo,67,77,58,45,53,71,104,86,70,90,,
2020,Querétaro,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,4,2,5,3,2,4,5,5,5,3,,
2020,Querétaro,Violencia familiar,Violencia familiar,Violencia familiar,260,298,376,298,308,261,342,293,273,314,,
